year,month,day,hour,city,longitude,latitude,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,dewpt,date,smog
2022,2,19,0,lahore,74.3142,31.5657,5,1615.52,0.35,25.7,12.34,4.23,125.01,153.58,7.03,9.7,8.9,"February 19, 2022, 12:00 AM",
2022,2,19,1,lahore,74.3142,31.5657,5,1628.88,0.49,27.42,12.52,4.65,125.29,153.37,7.66,10.0,8.8,"February 19, 2022, 01:00 AM",
2022,2,19,2,lahore,74.3142,31.5657,5,2056.12,6.48,36.67,2.62,6.85,147.63,182.71,11.02,9.8,8.5,"February 19, 2022, 02:00 AM",
2022,2,19,3,lahore,74.3142,31.5657,5,2696.99,26.38,38.04,2.08,9.18,176.41,220.36,13.81,11.7,9.2,"February 19, 2022, 03:00 AM",
2022,2,19,4,lahore,74.3142,31.5657,5,3070.83,38.89,38.73,9.66,11.32,198.63,247.71,16.97,14.4,10.1,"February 19, 2022, 04:00 AM",
2022,2,19,5,lahore,74.3142,31.5657,5,3417.97,38.44,52.09,25.03,14.19,225.45,279.18,23.56,17.2,11.0,"February 19, 2022, 05:00 AM",
2022,2,19,6,lahore,74.3142,31.5657,5,3845.21,26.82,73.34,65.8,17.88,263.48,318.14,25.84,19.5,10.9,"February 19, 2022, 06:00 AM",318.14
2022,2,19,7,lahore,74.3142,31.5657,5,1508.71,4.36,30.16,173.09,56.27,128.39,146.38,9.63,21.2,10.0,"February 19, 2022, 07:00 AM",
2022,2,19,8,lahore,74.3142,31.5657,5,1094.82,2.29,17.99,194.55,53.88,106.01,120.1,8.11,22.2,8.8,"February 19, 2022, 08:00 AM",
2022,2,19,9,lahore,74.3142,31.5657,5,921.25,1.44,12.51,197.41,42.44,89.8,100.78,8.74,22.7,8.1,"February 19, 2022, 09:00 AM",
2022,2,19,10,lahore,74.3142,31.5657,5,1174.93,2.77,23.99,170.23,34.81,93.97,106.96,12.54,22.6,7.7,"February 19, 2022, 10:00 AM",
2022,2,19,11,lahore,74.3142,31.5657,5,1642.23,4.81,45.93,130.18,30.99,111.39,130.93,17.48,22.1,7.6,"February 19, 2022, 11:00 AM",
2022,2,19,12,lahore,74.3142,31.5657,5,2109.53,4.53,72.66,88.69,26.23,125.75,151.51,21.53,20.6,11.0,"February 19, 2022, 12:00 PM",
2022,2,19,13,lahore,74.3142,31.5657,5,3391.27,17.43,116.53,12.87,20.98,170.95,213.14,31.92,17.5,10.9,"February 19, 2022, 01:00 PM",
2022,2,19,14,lahore,74.3142,31.5657,5,4859.92,63.48,108.3,0.0,19.55,242.42,308.32,45.6,16.0,10.3,"February 19, 2022, 02:00 PM",308.32
2022,2,19,15,lahore,74.3142,31.5657,5,5661.01,84.04,101.45,0.0,21.46,309.25,394.74,58.77,14.8,9.8,"February 19, 2022, 03:00 PM",394.74
2022,2,19,16,lahore,74.3142,31.5657,5,6088.26,85.83,100.08,0.0,22.41,361.21,457.94,64.85,14.1,9.1,"February 19, 2022, 04:00 PM",457.94
2022,2,19,17,lahore,74.3142,31.5657,5,6355.29,84.94,95.96,0.0,19.07,398.59,500.02,60.29,13.5,8.6,"February 19, 2022, 05:00 PM",500.02
2022,2,19,18,lahore,74.3142,31.5657,5,5981.45,75.1,87.74,0.0,14.07,379.87,474.81,48.64,12.9,8.1,"February 19, 2022, 06:00 PM",474.81
2022,2,19,19,lahore,74.3142,31.5657,5,3952.03,23.47,85.68,0.27,8.94,253.13,314.57,28.37,12.2,7.4,"February 19, 2022, 07:00 PM",314.57
2022,2,19,20,lahore,74.3142,31.5657,5,2723.69,2.43,66.49,8.4,6.44,181.08,221.97,21.28,11.4,7.1,"February 19, 2022, 08:00 PM",
2022,2,19,21,lahore,74.3142,31.5657,5,2082.82,0.03,41.81,28.25,5.42,145.65,173.43,20.52,10.8,6.9,"February 19, 2022, 09:00 PM",
2022,2,19,22,lahore,74.3142,31.5657,5,1708.98,0.0,30.85,40.05,4.83,124.28,145.3,20.52,10.4,6.4,"February 19, 2022, 10:00 PM",
2022,2,19,23,lahore,74.3142,31.5657,5,1602.17,0.0,28.1,40.41,4.35,115.4,134.8,20.01,10.0,5.7,"February 19, 2022, 11:00 PM",
2022,2,20,0,lahore,74.3142,31.5657,5,1562.12,0.0,27.76,39.7,4.23,112.17,131.36,19.51,9.1,5.9,"February 20, 2022, 12:00 AM",
2022,2,21,1,lahore,74.3142,31.5657,5,1241.68,0.01,27.08,37.91,7.03,77.41,100.57,32.93,9.8,2.7,"February 21, 2022, 01:00 AM",
2022,2,21,2,lahore,74.3142,31.5657,5,1655.58,0.64,42.84,18.24,9.3,101.7,132.83,38.0,9.7,2.6,"February 21, 2022, 02:00 AM",
2022,2,21,3,lahore,74.3142,31.5657,5,2162.93,13.52,47.98,9.03,11.8,128.33,169.28,41.54,11.8,3.5,"February 21, 2022, 03:00 AM",
2022,2,21,4,lahore,74.3142,31.5657,5,2429.96,26.38,41.81,20.03,13.71,145.86,194.58,41.04,14.4,6.3,"February 21, 2022, 04:00 AM",
2022,2,21,5,lahore,74.3142,31.5657,5,2429.96,22.13,42.5,41.13,15.26,163.83,220.37,39.52,17.2,8.6,"February 21, 2022, 05:00 AM",
2022,2,21,6,lahore,74.3142,31.5657,5,2162.93,11.06,38.73,91.55,16.93,184.95,243.32,36.48,19.7,9.3,"February 21, 2022, 06:00 AM",
2022,2,21,7,lahore,74.3142,31.5657,5,1468.66,3.63,22.96,163.08,25.03,155.67,190.87,25.59,21.3,9.1,"February 21, 2022, 07:00 AM",
2022,2,21,8,lahore,74.3142,31.5657,5,1455.31,2.43,20.39,208.85,28.61,189.21,223.45,24.83,22.3,9.1,"February 21, 2022, 08:00 AM",
2022,2,21,9,lahore,74.3142,31.5657,5,1575.47,1.98,21.25,243.19,31.47,232.94,268.98,27.36,22.9,8.4,"February 21, 2022, 09:00 AM",
2022,2,21,10,lahore,74.3142,31.5657,5,1348.5,1.93,22.62,228.88,39.58,188.85,216.12,21.79,23.2,7.9,"February 21, 2022, 10:00 AM",
2022,2,21,11,lahore,74.3142,31.5657,5,1401.9,1.98,31.19,214.58,49.11,182.18,207.37,21.53,23.1,7.4,"February 21, 2022, 11:00 AM",
2022,2,21,12,lahore,74.3142,31.5657,5,1682.28,1.36,48.67,197.41,61.99,199.07,225.88,25.59,22.7,6.1,"February 21, 2022, 12:00 PM",
2022,2,21,13,lahore,74.3142,31.5657,5,3952.03,5.76,142.57,55.79,53.41,322.31,374.21,57.76,21.5,5.9,"February 21, 2022, 01:00 PM",374.21
2022,2,21,14,lahore,74.3142,31.5657,5,7263.18,72.42,150.8,0.0,43.39,551.17,641.62,102.34,20.6,6.6,"February 21, 2022, 02:00 PM",641.62
2022,2,21,15,lahore,74.3142,31.5657,5,9399.41,125.17,123.38,0.0,42.92,762.24,882.45,131.73,18.3,8.5,"February 21, 2022, 03:00 PM",882.45
2022,2,21,16,lahore,74.3142,31.5657,5,8865.36,118.02,94.59,0.0,36.72,817.76,941.66,113.49,18.6,7.3,"February 21, 2022, 04:00 PM",941.66
2022,2,21,17,lahore,74.3142,31.5657,5,7370.0,92.09,74.71,0.0,23.37,749.16,859.97,59.78,15.4,9.2,"February 21, 2022, 05:00 PM",859.97
2022,2,21,18,lahore,74.3142,31.5657,5,6088.26,66.16,68.55,0.0,14.66,644.61,734.89,28.88,14.7,9.5,"February 21, 2022, 06:00 PM",734.89
2022,2,21,19,lahore,74.3142,31.5657,5,3364.56,2.35,72.66,18.06,8.46,415.19,462.67,16.21,14.6,10.1,"February 21, 2022, 07:00 PM",462.67
2022,2,21,20,lahore,74.3142,31.5657,5,2349.85,0.0,39.41,42.92,5.96,328.58,361.58,12.16,13.5,10.2,"February 21, 2022, 08:00 PM",361.58
2022,2,21,21,lahore,74.3142,31.5657,5,1922.61,0.0,23.31,64.37,5.13,293.57,318.85,11.4,13.6,10.6,"February 21, 2022, 09:00 PM",318.85
2022,2,21,22,lahore,74.3142,31.5657,5,1708.98,0.0,15.77,104.43,5.6,280.76,300.47,12.16,13.5,10.6,"February 21, 2022, 10:00 PM",300.47
2022,2,21,23,lahore,74.3142,31.5657,5,1695.63,0.0,14.57,104.43,5.66,286.03,303.38,11.78,13.5,10.4,"February 21, 2022, 11:00 PM",303.38
2022,2,22,0,lahore,74.3142,31.5657,5,1708.98,0.0,15.08,94.41,6.26,289.22,305.39,12.16,13.7,11.0,"February 22, 2022, 12:00 AM",305.39
2022,2,22,1,lahore,74.3142,31.5657,5,1682.28,0.0,14.91,117.3,9.89,280.77,296.07,13.68,13.1,10.4,"February 22, 2022, 01:00 AM",
2022,2,22,2,lahore,74.3142,31.5657,5,1869.2,0.0,22.28,118.73,13.11,293.27,311.15,16.72,13.3,10.1,"February 22, 2022, 02:00 AM",311.15
2022,2,22,3,lahore,74.3142,31.5657,5,1976.01,0.23,32.56,103.0,14.9,291.41,311.17,19.51,14.3,10.0,"February 22, 2022, 03:00 AM",311.17
2022,2,22,4,lahore,74.3142,31.5657,5,1869.2,1.56,31.53,94.41,15.26,270.97,291.04,21.03,15.4,10.4,"February 22, 2022, 04:00 AM",
2022,2,22,5,lahore,74.3142,31.5657,5,1655.58,3.3,26.05,91.55,23.6,264.47,284.18,18.75,18.3,10.2,"February 22, 2022, 05:00 AM",
2022,2,22,6,lahore,74.3142,31.5657,5,1468.66,3.44,20.39,107.29,31.47,270.8,288.92,15.45,20.5,10.9,"February 22, 2022, 06:00 AM",
2022,2,22,7,lahore,74.3142,31.5657,5,1148.22,1.7,14.57,134.47,25.27,219.24,232.67,13.3,22.3,10.8,"February 22, 2022, 07:00 AM",
2022,2,22,8,lahore,74.3142,31.5657,5,947.95,0.85,11.82,151.63,20.74,182.59,194.16,13.55,23.8,10.2,"February 22, 2022, 08:00 AM",
2022,2,22,9,lahore,74.3142,31.5657,5,881.2,0.41,10.28,168.8,19.31,166.98,177.84,14.57,23.6,11.3,"February 22, 2022, 09:00 AM",
2022,2,22,10,lahore,74.3142,31.5657,5,841.14,0.28,11.14,173.09,18.6,145.39,155.49,14.95,23.1,11.4,"February 22, 2022, 10:00 AM",
2022,2,22,11,lahore,74.3142,31.5657,5,841.14,0.3,13.88,163.08,18.6,128.3,138.56,16.09,22.5,11.8,"February 22, 2022, 11:00 AM",
2022,2,22,12,lahore,74.3142,31.5657,5,841.14,0.17,17.99,147.34,18.6,112.34,123.06,16.97,22.5,12.5,"February 22, 2022, 12:00 PM",
2022,2,22,13,lahore,74.3142,31.5657,5,907.9,0.02,21.93,131.61,20.03,106.62,117.17,17.48,18.9,13.1,"February 22, 2022, 01:00 PM",
2022,2,22,14,lahore,74.3142,31.5657,5,974.66,0.0,24.33,117.3,21.7,105.4,115.93,17.99,16.5,13.7,"February 22, 2022, 02:00 PM",
2022,2,22,15,lahore,74.3142,31.5657,5,988.01,0.0,23.31,114.44,22.65,104.26,114.42,13.3,16.3,13.2,"February 22, 2022, 03:00 PM",
2022,2,22,16,lahore,74.3142,31.5657,5,961.3,0.0,19.54,124.45,22.41,112.44,121.63,9.37,15.8,13.4,"February 22, 2022, 04:00 PM",
2022,2,22,17,lahore,74.3142,31.5657,5,988.01,0.0,19.02,123.02,22.89,127.51,137.01,9.88,15.9,13.0,"February 22, 2022, 05:00 PM",
2022,2,22,18,lahore,74.3142,31.5657,5,1001.36,0.0,16.62,125.89,26.46,151.75,160.9,9.88,15.8,12.9,"February 22, 2022, 06:00 PM",
2022,2,22,19,lahore,74.3142,31.5657,5,921.25,0.0,14.57,123.02,26.7,152.85,162.96,8.87,15.3,12.9,"February 22, 2022, 07:00 PM",
2022,2,22,20,lahore,74.3142,31.5657,5,961.3,0.0,16.96,98.71,19.79,145.47,164.9,8.49,13.7,12.7,"February 22, 2022, 08:00 PM",
2022,2,22,21,lahore,74.3142,31.5657,5,1121.52,0.0,22.96,67.95,14.42,144.03,181.31,8.99,12.0,11.6,"February 22, 2022, 09:00 PM",
2022,2,22,22,lahore,74.3142,31.5657,5,1615.52,0.01,33.24,35.76,10.97,183.79,229.08,8.36,11.3,10.7,"February 22, 2022, 10:00 PM",
2022,2,22,23,lahore,74.3142,31.5657,5,2002.72,0.16,37.7,16.09,8.46,220.6,261.61,8.61,10.2,9.8,"February 22, 2022, 11:00 PM",
2022,2,23,0,lahore,74.3142,31.5657,5,2216.34,1.51,39.41,5.05,8.23,240.83,273.29,9.88,12.2,11.4,"February 23, 2022, 12:00 AM",
2022,2,23,1,lahore,74.3142,31.5657,5,2403.26,6.76,38.04,0.69,9.18,252.39,278.66,11.91,11.8,11.0,"February 23, 2022, 01:00 AM",
2022,2,23,2,lahore,74.3142,31.5657,5,3017.43,25.93,38.39,0.06,12.52,277.06,307.57,16.47,11.6,10.5,"February 23, 2022, 02:00 AM",307.57
2022,2,23,3,lahore,74.3142,31.5657,5,3952.03,55.88,42.84,1.59,16.45,307.0,348.46,20.01,12.7,11.1,"February 23, 2022, 03:00 AM",348.46
2022,2,23,4,lahore,74.3142,31.5657,5,2964.02,29.5,52.78,18.24,25.75,224.93,256.91,16.09,14.5,11.5,"February 23, 2022, 04:00 AM",
2022,2,23,5,lahore,74.3142,31.5657,5,2536.77,20.56,48.67,44.35,31.95,210.48,242.21,16.72,16.2,12.0,"February 23, 2022, 05:00 AM",
2022,2,23,6,lahore,74.3142,31.5657,5,2136.23,11.29,43.53,92.98,40.05,213.71,243.99,16.72,17.7,12.4,"February 23, 2022, 06:00 AM",
2022,2,23,7,lahore,74.3142,31.5657,5,1161.58,3.55,21.59,157.36,40.05,132.44,147.26,7.79,19.1,12.0,"February 23, 2022, 07:00 AM",
2022,2,23,8,lahore,74.3142,31.5657,5,894.55,2.15,14.74,175.95,32.9,102.82,113.74,6.59,20.1,11.4,"February 23, 2022, 08:00 AM",
2022,2,23,9,lahore,74.3142,31.5657,5,814.44,1.79,13.19,177.38,28.13,85.54,95.06,6.9,20.8,10.8,"February 23, 2022, 09:00 AM",
2022,2,23,10,lahore,74.3142,31.5657,5,1548.77,6.48,40.1,138.76,25.27,106.89,123.36,14.95,20.8,10.1,"February 23, 2022, 10:00 AM",
2022,2,23,11,lahore,74.3142,31.5657,5,3097.53,15.65,89.11,89.41,25.99,167.7,197.17,25.59,20.8,9.8,"February 23, 2022, 11:00 AM",
2022,2,23,12,lahore,74.3142,31.5657,5,4699.71,26.15,141.2,39.34,28.37,224.51,266.02,32.17,20.0,11.8,"February 23, 2022, 12:00 PM",
2022,2,23,13,lahore,74.3142,31.5657,5,5340.58,30.85,167.25,4.07,29.09,262.35,313.89,36.48,16.8,12.7,"February 23, 2022, 01:00 PM",313.89
2022,2,23,14,lahore,74.3142,31.5657,5,4646.3,19.45,152.17,0.31,27.66,278.9,334.55,34.96,15.8,11.0,"February 23, 2022, 02:00 PM",334.55
2022,2,23,15,lahore,74.3142,31.5657,5,3124.24,0.78,101.45,30.76,25.27,256.36,302.81,22.8,15.1,9.9,"February 23, 2022, 03:00 PM",302.81
2022,2,23,16,lahore,74.3142,31.5657,5,1869.2,0.0,41.81,58.65,16.45,196.27,229.27,14.06,14.1,10.9,"February 23, 2022, 04:00 PM",
2022,2,23,17,lahore,74.3142,31.5657,5,1842.5,0.32,38.73,22.89,12.99,167.67,200.79,13.43,13.1,11.4,"February 23, 2022, 05:00 PM",
2022,2,23,18,lahore,74.3142,31.5657,5,1895.9,3.05,39.41,4.83,11.21,143.62,176.14,12.92,12.3,11.3,"February 23, 2022, 06:00 PM",
2022,2,23,19,lahore,74.3142,31.5657,5,1762.39,5.09,34.62,1.4,8.7,118.49,146.25,10.64,11.7,11.1,"February 23, 2022, 07:00 PM",
2022,2,23,20,lahore,74.3142,31.5657,5,1455.31,3.3,27.76,2.03,6.62,93.78,117.28,9.25,11.1,10.7,"February 23, 2022, 08:00 PM",
2022,2,23,21,lahore,74.3142,31.5657,5,1228.33,1.82,22.28,3.26,5.13,76.24,95.16,8.74,11.1,10.9,"February 23, 2022, 09:00 PM",
2022,2,23,22,lahore,74.3142,31.5657,5,1094.82,1.37,18.85,4.07,4.17,65.12,82.4,8.36,10.8,10.6,"February 23, 2022, 10:00 PM",
2022,2,23,23,lahore,74.3142,31.5657,5,1041.41,1.2,17.82,4.6,3.81,59.7,76.08,8.36,11.0,10.6,"February 23, 2022, 11:00 PM",
2022,2,24,0,lahore,74.3142,31.5657,5,1028.06,1.24,18.34,5.01,3.81,56.18,71.6,8.36,10.8,10.4,"February 24, 2022, 12:00 AM",
2022,2,24,1,lahore,74.3142,31.5657,5,1041.41,1.66,19.88,5.05,4.17,53.44,69.99,8.99,11.1,10.7,"February 24, 2022, 01:00 AM",
2022,2,24,2,lahore,74.3142,31.5657,5,1375.2,8.38,25.02,1.18,6.38,67.69,92.13,12.41,11.5,10.7,"February 24, 2022, 02:00 AM",
2022,2,24,3,lahore,74.3142,31.5657,5,1815.8,23.69,25.02,2.21,8.7,84.84,117.62,15.2,12.9,11.6,"February 24, 2022, 03:00 AM",
2022,2,24,4,lahore,74.3142,31.5657,5,2029.42,31.29,23.65,8.23,10.73,95.59,132.54,16.97,15.0,12.6,"February 24, 2022, 04:00 AM",
2022,2,24,5,lahore,74.3142,31.5657,5,2296.45,32.19,30.16,17.7,13.35,118.44,160.5,21.03,17.0,13.6,"February 24, 2022, 05:00 AM",
2022,2,24,6,lahore,74.3142,31.5657,5,2670.29,27.05,47.3,42.2,16.69,158.21,206.33,26.09,18.8,13.9,"February 24, 2022, 06:00 AM",
2022,2,24,7,lahore,74.3142,31.5657,5,1468.66,6.87,35.3,131.61,47.21,113.15,132.96,11.65,20.1,13.7,"February 24, 2022, 07:00 AM",
2022,2,24,8,lahore,74.3142,31.5657,5,1441.96,5.7,36.33,155.93,56.74,123.85,142.3,10.51,20.4,13.3,"February 24, 2022, 08:00 AM",
2022,2,24,9,lahore,74.3142,31.5657,5,1401.9,4.53,34.62,161.65,49.59,123.97,143.64,10.77,20.1,12.6,"February 24, 2022, 09:00 AM",
2022,2,24,10,lahore,74.3142,31.5657,5,1174.93,2.93,27.08,155.93,33.38,102.14,121.3,10.89,20.1,12.0,"February 24, 2022, 10:00 AM",
2022,2,24,11,lahore,74.3142,31.5657,5,961.3,1.59,20.39,144.48,22.41,81.45,98.93,10.77,19.2,12.0,"February 24, 2022, 11:00 AM",
2022,2,24,12,lahore,74.3142,31.5657,5,834.47,0.61,17.82,135.9,17.88,68.48,82.45,9.75,18.5,11.5,"February 24, 2022, 12:00 PM",
2022,2,24,13,lahore,74.3142,31.5657,5,1922.61,6.26,65.8,34.69,11.56,107.97,136.21,19.0,15.2,11.6,"February 24, 2022, 01:00 PM",
2022,2,24,14,lahore,74.3142,31.5657,5,3391.27,49.17,59.63,0.0,12.87,194.46,249.19,25.33,14.3,11.4,"February 24, 2022, 02:00 PM",
2022,2,24,15,lahore,74.3142,31.5657,5,4966.74,87.62,50.04,0.0,17.88,312.43,390.9,35.46,14.4,10.8,"February 24, 2022, 03:00 PM",390.9
2022,2,24,16,lahore,74.3142,31.5657,5,5981.45,100.14,50.04,0.0,21.46,407.17,494.0,50.16,14.2,10.7,"February 24, 2022, 04:00 PM",494.0
2022,2,24,17,lahore,74.3142,31.5657,5,5661.01,84.94,43.87,0.0,17.88,410.52,495.46,39.52,12.6,10.6,"February 24, 2022, 05:00 PM",495.46
2022,2,24,18,lahore,74.3142,31.5657,5,4219.06,52.3,38.04,0.0,11.68,316.2,388.07,23.05,12.1,10.6,"February 24, 2022, 06:00 PM",388.07
2022,2,24,19,lahore,74.3142,31.5657,5,2269.74,12.52,39.07,0.26,7.45,171.69,213.3,13.17,11.9,10.5,"February 24, 2022, 07:00 PM",
2022,2,24,20,lahore,74.3142,31.5657,5,1789.09,7.26,29.82,0.58,5.9,138.97,171.75,12.03,11.3,10.3,"February 24, 2022, 08:00 PM",
2022,2,24,21,lahore,74.3142,31.5657,5,1588.82,4.69,25.02,1.24,5.48,132.05,155.07,12.79,10.6,9.8,"February 24, 2022, 09:00 PM",
2022,2,24,22,lahore,74.3142,31.5657,5,1535.42,3.21,23.31,2.1,5.66,133.77,151.49,13.3,10.4,9.8,"February 24, 2022, 10:00 PM",
2022,2,24,23,lahore,74.3142,31.5657,5,1522.06,2.74,22.62,2.39,5.72,137.73,152.63,12.67,10.1,9.7,"February 24, 2022, 11:00 PM",
2022,2,25,0,lahore,74.3142,31.5657,5,1522.06,3.27,22.28,1.97,5.66,141.25,154.45,11.78,11.1,10.4,"February 25, 2022, 12:00 AM",
2022,2,25,1,lahore,74.3142,31.5657,5,1588.82,5.48,22.96,1.11,5.9,142.37,157.45,11.91,11.3,10.6,"February 25, 2022, 01:00 AM",
2022,2,25,2,lahore,74.3142,31.5657,5,2162.93,21.23,25.36,0.07,8.7,167.98,196.48,16.72,11.6,10.8,"February 25, 2022, 02:00 AM",
2022,2,25,3,lahore,74.3142,31.5657,5,3044.13,52.3,27.08,0.51,12.04,201.04,249.25,21.28,12.6,11.3,"February 25, 2022, 03:00 AM",
2022,2,25,4,lahore,74.3142,31.5657,5,2403.26,29.06,41.13,8.05,14.78,146.38,181.05,17.99,13.8,11.7,"February 25, 2022, 04:00 AM",
2022,2,25,5,lahore,74.3142,31.5657,5,2082.82,22.35,35.64,18.6,17.64,133.2,163.74,19.0,16.0,12.1,"February 25, 2022, 05:00 AM",
2022,2,25,6,lahore,74.3142,31.5657,5,1682.28,13.41,30.85,44.7,20.03,112.76,136.21,17.99,16.1,12.0,"February 25, 2022, 06:00 AM",
2022,2,25,7,lahore,74.3142,31.5657,5,961.3,3.35,21.42,101.57,23.13,59.92,70.29,9.63,17.2,12.9,"February 25, 2022, 07:00 AM",
2022,2,25,8,lahore,74.3142,31.5657,5,821.11,2.29,19.19,115.87,22.17,48.07,56.05,8.11,16.0,12.6,"February 25, 2022, 08:00 AM",
2022,2,25,9,lahore,74.3142,31.5657,5,787.73,2.15,18.85,118.73,20.5,46.17,54.16,8.04,17.8,13.1,"February 25, 2022, 09:00 AM",
2022,2,25,10,lahore,74.3142,31.5657,5,727.65,1.01,18.85,118.73,18.36,43.43,51.75,7.28,18.6,13.0,"February 25, 2022, 10:00 AM",
2022,2,25,11,lahore,74.3142,31.5657,5,680.92,0.59,16.79,115.87,16.21,39.05,47.25,7.54,18.4,12.5,"February 25, 2022, 11:00 AM",
2022,2,25,12,lahore,74.3142,31.5657,5,654.22,0.23,15.94,108.72,13.35,33.53,40.66,7.47,18.8,12.7,"February 25, 2022, 12:00 PM",
2022,2,25,13,lahore,74.3142,31.5657,5,707.63,0.03,18.16,92.98,9.3,32.66,39.95,8.11,13.9,12.2,"February 25, 2022, 01:00 PM",
2022,2,25,14,lahore,74.3142,31.5657,5,781.06,0.0,18.85,79.39,7.99,35.67,44.44,8.49,14.6,12.6,"February 25, 2022, 02:00 PM",
2022,2,25,15,lahore,74.3142,31.5657,5,807.76,0.0,17.65,70.81,8.23,40.03,49.79,7.85,13.5,12.6,"February 25, 2022, 03:00 PM",
2022,2,25,16,lahore,74.3142,31.5657,5,781.06,0.0,16.45,70.1,10.49,44.15,53.5,7.03,13.0,12.1,"February 25, 2022, 04:00 PM",
2022,2,25,17,lahore,74.3142,31.5657,5,754.36,0.0,15.25,82.97,12.52,46.3,55.16,6.46,12.7,11.5,"February 25, 2022, 05:00 PM",
2022,2,25,18,lahore,74.3142,31.5657,5,680.92,0.0,13.54,89.41,10.73,36.52,43.97,5.83,12.3,10.4,"February 25, 2022, 06:00 PM",
2022,2,25,19,lahore,74.3142,31.5657,5,607.49,0.0,12.68,82.25,8.7,26.19,31.5,5.13,12.7,10.9,"February 25, 2022, 07:00 PM",
2022,2,25,20,lahore,74.3142,31.5657,5,607.49,0.0,12.34,67.95,8.34,25.05,29.63,5.26,12.5,10.9,"February 25, 2022, 08:00 PM",
2022,2,25,21,lahore,74.3142,31.5657,5,640.87,0.0,13.19,56.51,8.34,27.91,32.29,5.45,12.7,11.1,"February 25, 2022, 09:00 PM",
2022,2,25,22,lahore,74.3142,31.5657,5,687.6,0.0,14.57,48.64,8.94,33.71,38.31,5.51,12.7,11.0,"February 25, 2022, 10:00 PM",
2022,2,25,23,lahore,74.3142,31.5657,5,727.65,0.0,15.59,41.13,8.82,39.22,44.63,5.83,12.8,10.8,"February 25, 2022, 11:00 PM",
2022,2,26,0,lahore,74.3142,31.5657,5,734.33,0.01,15.77,36.12,7.27,40.1,46.44,6.33,12.7,11.0,"February 26, 2022, 12:00 AM",
2022,2,26,1,lahore,74.3142,31.5657,5,707.63,0.01,15.59,33.97,5.54,35.8,43.13,7.22,12.4,9.9,"February 26, 2022, 01:00 AM",
2022,2,26,2,lahore,74.3142,31.5657,5,847.82,0.09,21.93,28.25,6.79,39.96,49.85,8.49,12.0,9.6,"February 26, 2022, 02:00 AM",
2022,2,26,3,lahore,74.3142,31.5657,5,934.6,1.22,25.02,36.12,9.89,43.31,52.95,7.85,13.3,10.3,"February 26, 2022, 03:00 AM",
2022,2,26,4,lahore,74.3142,31.5657,5,674.25,1.59,14.05,80.82,12.28,29.75,34.23,5.38,14.4,11.4,"February 26, 2022, 04:00 AM",
2022,2,26,5,lahore,74.3142,31.5657,5,600.81,1.7,10.97,91.55,11.92,23.6,27.36,5.7,15.4,11.5,"February 26, 2022, 05:00 AM",
2022,2,26,6,lahore,74.3142,31.5657,5,587.46,1.36,9.6,107.29,11.92,23.15,26.34,5.76,15.8,11.8,"February 26, 2022, 06:00 AM",
2022,2,26,7,lahore,74.3142,31.5657,5,554.08,0.85,7.54,127.32,11.56,19.92,22.05,4.37,17.3,11.9,"February 26, 2022, 07:00 AM",
2022,2,26,8,lahore,74.3142,31.5657,5,534.06,0.85,7.88,124.45,11.8,17.97,19.93,4.37,17.7,12.2,"February 26, 2022, 08:00 AM",
2022,2,26,9,lahore,74.3142,31.5657,5,527.38,0.89,9.08,118.73,12.28,16.76,18.78,4.75,17.4,12.0,"February 26, 2022, 09:00 AM",
2022,2,26,10,lahore,74.3142,31.5657,5,534.06,0.98,10.71,114.44,13.71,16.35,18.59,5.26,18.1,11.9,"February 26, 2022, 10:00 AM",
2022,2,26,11,lahore,74.3142,31.5657,5,547.41,0.96,11.82,110.15,13.71,16.32,18.76,6.02,16.9,11.8,"February 26, 2022, 11:00 AM",
2022,2,26,12,lahore,74.3142,31.5657,5,554.08,0.61,13.37,104.43,12.87,16.0,18.6,6.46,16.5,11.3,"February 26, 2022, 12:00 PM",
2022,2,26,13,lahore,74.3142,31.5657,5,1655.58,8.16,54.84,23.96,10.49,55.92,72.49,17.99,14.4,11.4,"February 26, 2022, 01:00 PM",
2022,2,26,14,lahore,74.3142,31.5657,5,2910.61,47.39,41.13,0.0,12.87,130.23,168.9,30.4,13.3,11.2,"February 26, 2022, 02:00 PM",
2022,2,26,15,lahore,74.3142,31.5657,5,3952.03,76.0,31.53,0.0,19.79,211.75,272.3,54.21,12.6,11.1,"February 26, 2022, 03:00 PM",
2022,2,26,16,lahore,74.3142,31.5657,5,4486.08,85.83,29.82,0.0,26.23,271.92,346.44,80.05,11.5,10.6,"February 26, 2022, 04:00 PM",346.44
2022,2,26,17,lahore,74.3142,31.5657,5,4165.65,72.42,26.39,0.0,18.6,270.07,345.52,54.21,11.0,10.1,"February 26, 2022, 05:00 PM",345.52
2022,2,26,18,lahore,74.3142,31.5657,5,3204.35,49.62,24.33,0.0,9.66,207.27,265.02,22.55,10.6,9.8,"February 26, 2022, 06:00 PM",
2022,2,26,19,lahore,74.3142,31.5657,5,1495.36,9.39,29.47,0.48,5.48,84.96,108.48,10.51,10.4,9.5,"February 26, 2022, 07:00 PM",
2022,2,26,20,lahore,74.3142,31.5657,5,1081.47,3.41,23.31,1.68,3.99,58.88,75.88,8.87,10.0,9.2,"February 26, 2022, 08:00 PM",
