datetime,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,dewpt
2020-12-06 04:00:00,2857.21,196.7,93.22,9.12,123.98,220.56,279.8,36.99,3.7,-9.9
2020-12-06 05:00:00,1789.09,110.87,80.2,14.48,103.0,122.42,153.65,17.99,5.5,-8.9
2020-12-06 06:00:00,974.66,46.49,59.63,24.32,76.29,49.13,61.6,7.92,6.1,-10.6
2020-12-06 07:00:00,534.06,13.75,45.24,42.56,57.7,17.18,22.91,4.69,5.8,-13.0
2020-12-06 08:00:00,567.44,8.83,56.89,35.76,59.13,20.09,27.01,5.57,4.3,-13.9
2020-12-06 09:00:00,594.14,1.98,72.66,22.53,56.27,22.03,29.74,6.27,2.5,-15.9
2020-12-06 10:00:00,720.98,5.03,87.74,8.32,52.45,30.9,41.27,8.23,1.4,-16.6
2020-12-06 11:00:00,907.9,12.96,93.22,1.19,51.5,47.03,62.32,11.65,0.5,-16.9
2020-12-06 12:00:00,1028.06,14.08,90.48,0.89,51.98,60.74,80.79,15.07,0.0,-16.5
2020-12-06 13:00:00,988.01,8.16,82.25,3.22,48.16,60.37,81.66,15.83,-1.2,-15.9
2020-12-06 14:00:00,814.44,1.66,64.43,16.09,40.53,48.45,68.18,14.44,-2.2,-15.7
2020-12-06 15:00:00,580.79,0.14,42.84,40.77,31.47,31.42,49.05,11.91,-2.7,-16.8
2020-12-06 16:00:00,363.83,0.01,25.02,65.09,23.37,16.53,32.6,8.87,-3.4,-17.5
2020-12-06 17:00:00,347.14,0.01,23.31,66.52,25.99,16.74,33.33,8.23,-4.2,-18.1
2020-12-06 18:00:00,347.14,0.01,22.28,66.52,27.66,17.41,34.58,8.23,-4.8,-18.4
2020-12-06 19:00:00,350.48,0.01,22.28,65.8,28.85,17.77,35.11,8.23,-5.3,-18.5
2020-12-06 20:00:00,357.15,0.01,23.31,64.37,30.99,18.03,34.39,8.23,-5.7,-18.6
2020-12-06 21:00:00,367.17,0.02,25.71,60.8,34.33,17.51,31.13,8.23,-5.9,-18.9
2020-12-06 22:00:00,397.21,0.03,29.47,56.51,37.19,17.42,27.9,8.36,-6.1,-18.9
2020-12-06 23:00:00,560.76,0.24,44.55,40.05,47.21,27.92,38.48,9.12,-6.2,-19.0
2020-12-07 00:00:00,734.33,2.79,65.8,16.45,57.22,38.88,51.18,9.88,-6.0,-19.1
2020-12-07 01:00:00,794.41,12.41,63.75,18.24,63.9,42.47,55.96,10.01,-4.6,-19.6
2020-12-07 02:00:00,734.33,16.54,51.41,36.84,65.8,37.79,50.87,9.37,-3.3,-20.0
2020-12-07 03:00:00,600.82,15.42,41.13,50.78,62.94,28.12,39.32,7.98,-2.0,-20.6
2020-12-07 04:00:00,453.95,10.39,29.47,63.66,47.68,17.65,26.19,5.7,-1.0,-21.4
2020-12-07 05:00:00,423.91,9.84,27.08,62.94,44.35,16.95,26.23,4.69,-0.2,-22.1
2020-12-07 06:00:00,423.91,9.61,28.79,60.08,44.82,17.75,28.4,4.43,0.2,-21.3
2020-12-07 07:00:00,580.79,14.98,44.55,42.92,59.61,29.32,42.77,5.57,0.4,-21.8
2020-12-07 08:00:00,841.14,24.36,69.92,17.52,81.06,49.06,66.47,7.79,-1.0,-18.2
2020-12-07 09:00:00,1054.76,37.1,87.74,1.42,93.46,63.93,83.72,9.37,-4.2,-20.2
2020-12-07 10:00:00,1562.12,76.89,95.96,0.0,109.67,103.54,129.09,12.92,-3.8,-22.1
2020-12-07 11:00:00,2563.48,126.96,100.08,0.0,144.96,193.61,232.87,19.25,-4.4,-21.9
2020-12-07 12:00:00,3578.19,153.78,101.45,0.0,185.01,290.47,346.09,25.59,-5.4,-18.8
2020-12-07 13:00:00,4325.87,168.09,102.82,0.0,215.53,368.79,438.55,30.15,-5.8,-17.9
2020-12-07 14:00:00,4646.3,169.87,102.82,0.0,230.79,405.05,482.96,33.44,-6.1,-17.4
2020-12-07 15:00:00,4379.27,160.93,101.45,0.0,217.44,380.76,456.55,33.95,-6.2,-17.5
2020-12-07 16:00:00,3524.78,141.26,97.33,0.0,179.29,300.81,364.22,31.41,-6.2,-18.1
2020-12-07 17:00:00,2563.48,102.82,89.11,0.0,133.51,209.86,255.72,27.87,-6.7,-18.9
2020-12-07 18:00:00,1655.58,61.69,74.71,0.0,93.46,130.02,160.18,24.83,-5.1,-19.6
2020-12-07 19:00:00,1134.87,35.76,63.06,0.02,71.53,84.73,106.46,23.05,-6.6,-19.4
2020-12-07 20:00:00,1161.58,36.66,61.01,0.02,77.25,87.71,109.73,24.07,-7.6,-17.6
2020-12-07 21:00:00,1428.6,51.41,64.43,0.0,96.32,112.78,138.9,26.6,-7.0,-16.6
2020-12-07 22:00:00,1815.8,74.21,67.86,0.0,119.21,148.13,180.47,30.4,-7.2,-16.6
2020-12-07 23:00:00,2643.59,119.81,73.34,0.0,156.4,220.71,265.07,37.49,-7.8,-17.5
2020-12-08 00:00:00,3417.97,180.6,85.0,0.02,185.01,280.79,336.75,43.57,-6.9,-20.8
2020-12-08 01:00:00,3578.19,205.64,94.59,1.22,185.01,286.69,346.79,45.6,-5.3,-21.2
2020-12-08 02:00:00,3471.37,203.85,95.96,4.69,185.01,276.56,340.34,45.09,-3.2,-21.5
2020-12-08 03:00:00,3044.13,180.6,90.48,8.49,177.38,238.68,299.68,41.54,-1.6,-22.0
2020-12-08 04:00:00,1255.04,73.31,75.4,20.56,165.94,89.31,119.68,19.51,-0.6,-22.1
2020-12-08 05:00:00,1308.44,80.47,87.05,20.74,213.62,97.12,127.17,15.58,0.3,-21.2
2020-12-08 06:00:00,1522.06,89.41,101.45,17.7,259.4,119.37,154.28,13.3,0.8,-19.2
2020-12-08 07:00:00,2002.72,112.65,113.79,10.73,289.92,159.12,206.05,13.93,0.7,-17.4
2020-12-08 08:00:00,2990.72,180.6,126.12,2.71,335.69,226.97,293.47,18.49,-0.6,-17.1
2020-12-08 09:00:00,4112.24,268.22,135.72,0.13,400.54,284.78,366.39,23.31,-4.0,-16.7
2020-12-08 10:00:00,5287.17,357.63,148.06,0.0,461.58,351.27,446.2,29.13,-4.4,-16.2
2020-12-08 11:00:00,6568.91,422.0,154.91,0.0,503.54,449.78,559.91,35.97,-4.6,-15.5
2020-12-08 12:00:00,7583.62,443.46,154.91,0.0,511.17,550.71,677.78,41.54,-5.0,-13.9
2020-12-08 13:00:00,8224.49,436.31,152.17,0.0,480.65,626.2,770.06,45.09,-4.0,-13.3
2020-12-08 14:00:00,8972.17,439.88,153.54,0.0,465.39,716.49,878.92,50.16,-3.3,-13.2
2020-12-08 15:00:00,9719.85,472.07,160.4,0.0,469.21,802.56,978.0,54.21,-2.3,-13.0
2020-12-08 19:00:00,9078.98,514.98,205.64,0.0,423.43,759.22,916.09,77.01,-5.5,-11.4
2020-12-08 20:00:00,8224.49,486.37,202.89,0.0,354.77,682.56,826.42,82.08,-5.4,-11.4
2020-12-08 21:00:00,7263.18,447.04,194.67,0.0,289.92,604.06,736.77,84.1,-6.0,-11.2
2020-12-08 22:00:00,6408.69,411.27,180.96,0.0,236.51,531.55,653.09,86.13,-6.5,-10.9
2020-12-08 23:00:00,6515.5,418.43,175.48,0.0,242.23,537.17,660.51,93.22,-6.4,-11.0
2020-12-09 00:00:00,7263.18,486.37,180.96,0.01,270.84,595.41,727.98,100.32,-5.6,-12.0
2020-12-09 01:00:00,7904.05,550.75,189.19,0.41,297.55,643.34,781.38,105.38,-3.7,-12.9
2020-12-09 02:00:00,8544.92,586.51,194.67,1.57,320.44,687.86,825.87,106.39,-1.5,-14.2
2020-12-09 03:00:00,8758.55,593.66,197.41,2.5,331.88,708.82,841.33,100.32,-0.1,-14.3
2020-12-09 08:00:00,4859.92,314.71,183.7,1.48,461.58,393.85,496.64,21.28,1.3,-8.4
2020-12-09 16:00:00,8544.92,439.88,186.44,0.0,453.95,744.17,944.22,73.97,-2.8,-9.2
2020-12-09 17:00:00,6408.69,336.17,160.4,0.0,335.69,544.74,701.82,73.97,-2.8,-9.3
2020-12-09 18:00:00,4379.27,228.88,134.35,0.0,221.25,361.81,476.91,68.9,-4.5,-9.3
2020-12-09 19:00:00,2723.69,135.9,113.79,0.0,127.79,217.84,288.21,58.77,-4.6,-9.8
2020-12-09 20:00:00,1789.09,78.68,102.82,0.0,89.65,139.13,180.5,48.13,-3.8,-11.1
2020-12-09 21:00:00,1401.9,51.86,97.33,0.0,78.2,104.06,133.31,40.53,-4.4,-11.5
2020-12-09 22:00:00,1068.12,29.5,93.22,0.01,75.34,74.26,97.98,29.64,-4.7,-11.5
2020-12-09 23:00:00,1401.9,46.05,94.59,0.0,94.41,103.71,133.63,29.39,-5.2,-11.7
2020-12-10 00:00:00,2029.42,90.3,104.19,0.03,120.16,156.1,196.56,31.92,-5.7,-11.6
2020-12-10 01:00:00,2456.67,128.75,108.3,2.01,139.24,189.68,238.92,32.17,-2.9,-11.9
2020-12-10 02:00:00,2483.37,132.32,101.45,7.15,146.87,190.45,244.7,26.6,0.7,-12.4
2020-12-10 03:00:00,2082.82,109.08,91.85,13.77,156.4,158.14,212.62,19.0,2.9,-12.6
2020-12-10 04:00:00,1174.93,53.2,78.14,28.25,144.96,85.01,131.34,10.77,4.2,-12.9
2020-12-10 05:00:00,1001.36,42.92,76.08,33.62,143.05,71.63,115.87,8.61,4.8,-12.7
2020-12-10 06:00:00,1014.71,46.05,83.63,29.33,158.31,72.52,117.22,8.23,5.0,-12.1
2020-12-10 07:00:00,1655.58,90.3,105.56,13.77,198.36,122.85,175.94,10.51,4.5,-11.8
2020-12-10 08:00:00,2937.32,187.76,130.24,2.95,247.96,230.56,302.04,13.81,0.9,-11.6
2020-12-10 09:00:00,4219.06,303.98,143.95,0.13,263.21,333.78,429.71,16.97,-1.5,-11.4
2020-12-10 10:00:00,5500.79,414.85,153.54,0.0,331.88,414.44,535.86,23.31,-2.0,-11.0
2020-12-10 11:00:00,6942.75,486.37,164.51,0.0,408.17,506.32,651.61,28.88,-1.8,-10.9
2020-12-10 12:00:00,7476.81,472.07,168.62,0.0,404.36,571.82,734.33,32.93,-0.3,-7.6
2020-12-10 13:00:00,7370.0,407.7,159.03,0.0,347.14,588.92,757.03,35.97,0.1,-7.7
2020-12-10 14:00:00,7263.18,357.63,143.95,0.0,305.18,607.96,774.2,43.57,-1.2,-7.9
2020-12-10 15:00:00,6301.88,300.41,128.87,0.0,242.23,541.8,691.05,51.68,-2.9,-8.1
2020-12-10 16:00:00,4325.87,211.0,117.9,0.0,158.31,371.62,488.5,53.7,-3.4,-8.6
2020-12-10 17:00:00,2803.8,132.32,113.79,0.0,103.95,231.11,320.29,51.17,-3.3,-9.0
2020-12-10 18:00:00,1842.5,77.78,111.04,0.0,75.34,149.76,218.22,47.62,-3.3,-9.4
2020-12-10 19:00:00,1308.44,45.15,98.71,0.0,59.13,103.21,157.93,44.08,-2.6,-10.6
2020-12-10 20:00:00,1068.12,32.19,80.88,0.01,53.88,84.49,132.68,40.53,-2.0,-11.5
2020-12-10 21:00:00,947.95,26.82,67.17,0.05,52.45,75.24,120.41,37.49,-2.4,-11.7
2020-12-10 22:00:00,921.25,25.26,59.63,0.08,53.41,72.75,116.29,36.99,-2.9,-11.6
2020-12-10 23:00:00,1308.44,45.15,62.38,0.01,71.53,103.73,151.22,39.52,-3.3,-11.5
2020-12-11 00:00:00,1695.63,78.68,72.66,0.02,86.78,131.31,183.46,40.53,-3.3,-11.4
2020-12-11 01:00:00,1789.09,91.2,81.57,2.01,93.46,133.77,188.26,38.0,-0.9,-11.7
2020-12-11 02:00:00,1842.5,97.45,78.83,7.33,100.14,135.4,191.98,34.96,1.2,-12.1
2020-12-11 03:00:00,1708.98,92.09,73.34,12.34,108.72,122.92,178.33,28.63,2.8,-12.2
2020-12-11 04:00:00,961.3,38.89,65.8,30.76,110.63,68.36,111.9,14.95,3.8,-12.1
2020-12-11 05:00:00,1001.36,43.81,73.34,29.68,143.05,73.57,119.91,12.54,4.3,-10.8
2020-12-11 06:00:00,1188.28,58.12,87.74,22.17,196.46,88.85,139.84,12.03,4.4,-10.4
2020-12-11 07:00:00,2216.34,130.53,111.04,8.76,244.14,169.08,232.87,14.95,4.1,-10.1
2020-12-11 08:00:00,4058.84,271.8,134.35,1.54,270.84,316.2,403.98,20.52,1.4,-7.1
2020-12-11 09:00:00,5714.42,414.85,154.91,0.08,289.92,440.67,554.53,26.85,-1.6,-9.0
2020-12-11 10:00:00,7049.56,543.59,171.36,0.0,328.06,541.71,681.41,35.47,-1.5,-9.1
2020-12-11 11:00:00,8544.92,629.42,183.7,0.0,385.28,666.27,836.23,44.58,0.6,-9.5
2020-12-11 18:00:00,7263.18,493.53,202.89,0.0,289.92,632.37,793.73,92.21,-5.2,-7.5
2020-12-11 19:00:00,4913.33,346.9,152.17,0.0,152.59,427.08,546.75,85.12,-5.5,-6.8
2020-12-11 20:00:00,3791.81,261.07,126.12,0.0,109.67,325.92,424.41,82.08,-5.7,-6.5
2020-12-11 21:00:00,3257.75,218.15,113.79,0.0,103.95,281.5,371.84,79.04,-5.7,-6.4
2020-12-11 22:00:00,2990.72,191.33,106.93,0.0,109.67,259.62,347.17,77.01,-5.9,-6.6
2020-12-11 23:00:00,3471.37,212.79,108.3,0.0,139.24,303.99,400.85,78.02,-6.1,-6.8
2020-12-12 00:00:00,4539.49,289.68,120.64,0.01,181.2,393.33,505.55,82.08,-4.5,-4.7
2020-12-12 01:00:00,5714.42,371.93,131.61,0.52,219.35,482.43,602.57,85.12,-3.6,-4.1
2020-12-12 02:00:00,6462.1,418.43,135.72,2.26,240.33,542.0,659.36,84.1,-1.8,-3.8
2020-12-12 03:00:00,6515.5,407.7,135.72,4.38,240.33,544.38,645.69,73.97,-0.2,-3.7
2020-12-12 04:00:00,2456.67,162.72,106.93,10.91,255.59,207.58,265.37,22.29,1.6,-4.9
2020-12-12 05:00:00,2269.75,151.99,109.67,11.8,282.29,186.35,244.83,17.73,2.8,-5.8
2020-12-12 06:00:00,1949.31,130.53,108.3,11.44,259.4,159.21,217.7,14.69,3.4,-5.1
2020-12-12 07:00:00,2136.23,146.63,109.67,6.26,204.09,180.69,244.08,14.19,3.1,-4.9
2020-12-12 08:00:00,3070.83,219.94,119.27,1.22,164.03,260.46,338.76,16.09,1.2,-4.4
2020-12-12 09:00:00,4058.84,307.56,124.75,0.06,160.22,334.89,431.59,15.83,-1.1,-4.5
2020-12-12 10:00:00,5126.95,407.7,135.72,0.0,213.62,418.68,525.15,22.8,-0.2,-4.2
2020-12-12 11:00:00,6462.1,493.53,148.06,0.0,255.59,535.39,646.98,27.87,-0.1,-4.6
2020-12-12 12:00:00,7049.56,514.98,156.28,0.0,270.84,606.09,715.57,30.65,-2.9,-4.6
2020-12-12 13:00:00,6088.26,429.15,148.06,0.0,244.14,540.41,631.02,30.65,-3.5,-4.9
2020-12-12 14:00:00,4165.65,257.49,146.69,0.0,183.11,372.81,438.96,29.13,-1.3,-5.2
2020-12-12 15:00:00,2189.64,85.83,139.83,0.0,97.28,178.69,216.83,23.05,-0.6,-11.0
2020-12-12 16:00:00,520.71,1.33,50.04,37.55,25.51,22.24,31.51,8.11,-1.2,-14.7
2020-12-12 17:00:00,307.08,0.0,14.74,82.97,15.02,4.68,7.36,4.12,-2.4,-16.6
2020-12-12 18:00:00,293.73,0.0,10.88,88.69,13.35,3.36,5.27,3.71,-3.0,-17.6
2020-12-12 19:00:00,280.38,0.0,9.25,88.69,12.16,2.79,4.44,3.39,-3.7,-18.4
2020-12-12 20:00:00,277.04,0.0,9.6,85.12,13.11,2.93,4.61,3.45,-4.4,-19.3
2020-12-12 21:00:00,277.04,0.0,10.63,82.25,14.66,3.26,5.05,3.74,-5.0,-20.6
2020-12-12 22:00:00,287.06,0.0,12.34,79.39,16.69,4.27,6.4,4.24,-5.6,-22.1
2020-12-12 23:00:00,360.49,0.01,19.54,70.81,21.7,9.45,12.94,5.07,-6.2,-23.0
2020-12-13 00:00:00,440.6,0.07,30.85,57.22,26.7,14.55,19.56,5.95,-6.0,-22.6
2020-12-13 01:00:00,460.63,1.98,33.24,54.36,30.04,16.3,22.01,6.4,-5.1,-23.6
2020-12-13 02:00:00,427.25,4.47,24.33,63.66,28.85,13.93,19.17,5.76,-4.3,-24.7
2020-12-13 03:00:00,363.83,4.75,16.79,69.38,24.32,9.63,13.7,4.69,-3.5,-25.1
2020-12-13 04:00:00,313.76,3.8,11.65,70.81,18.84,6.26,9.06,3.52,-3.0,-25.0
2020-12-13 05:00:00,303.75,3.58,10.2,67.23,16.93,5.42,7.77,2.95,-2.7,-23.5
2020-12-13 06:00:00,300.41,3.24,9.85,63.66,15.97,5.07,7.25,2.6,-2.1,-24.0
2020-12-13 07:00:00,447.27,8.05,23.65,45.42,26.7,14.9,19.29,3.93,-1.9,-25.1
2020-12-13 08:00:00,640.87,14.19,43.53,20.56,38.15,29.16,36.63,6.14,-2.7,-24.3
2020-12-13 09:00:00,847.82,29.5,58.95,1.81,48.64,43.92,54.17,8.23,-5.3,-24.0
2020-12-13 10:00:00,1041.41,52.3,56.21,0.0,55.79,57.54,70.7,10.64,-5.8,-24.4
2020-12-13 11:00:00,1174.93,54.99,53.47,0.0,61.99,72.06,88.83,13.05,-7.4,-24.8
2020-12-13 12:00:00,1281.74,49.62,52.78,0.0,68.67,85.25,105.51,15.2,-8.0,-23.5
2020-12-13 13:00:00,1335.14,43.81,51.41,0.01,71.53,92.75,115.34,16.72,-6.6,-25.4
2020-12-13 14:00:00,1401.9,38.0,56.21,0.02,76.29,100.98,124.76,17.23,-6.7,-25.3
2020-12-13 15:00:00,1241.68,27.27,59.63,0.14,68.67,86.84,106.94,14.82,-8.0,-24.0
2020-12-13 16:00:00,801.09,10.95,57.58,2.19,51.5,47.01,58.81,10.39,-7.3,-24.1
2020-12-13 17:00:00,620.84,3.97,53.47,7.06,51.5,31.47,40.34,8.74,-7.4,-24.0
2020-12-13 18:00:00,587.46,2.12,52.09,10.82,57.22,29.58,38.56,8.99,-8.0,-23.6
2020-12-13 19:00:00,607.49,2.04,53.47,11.18,61.04,32.17,42.2,9.75,-8.3,-22.8
2020-12-13 20:00:00,707.63,4.19,58.95,5.9,67.71,42.19,54.12,11.27,-8.5,-22.5
2020-12-13 21:00:00,834.47,10.51,63.06,1.45,76.29,54.62,68.69,13.05,-8.9,-22.9
2020-12-13 22:00:00,1094.82,27.49,63.75,0.12,89.65,78.67,96.59,15.96,-9.0,-23.2
2020-12-13 23:00:00,2189.64,85.83,70.6,0.0,139.24,178.6,212.33,22.8,-9.2,-23.4
2020-12-14 00:00:00,4005.43,200.27,86.37,0.01,209.81,337.49,396.12,31.67,-9.1,-24.0
2020-12-14 01:00:00,5714.42,314.71,101.45,0.78,274.66,486.42,568.65,39.52,-7.4,-24.1
2020-12-14 02:00:00,5874.63,318.29,102.82,3.22,286.1,502.51,588.4,39.52,-5.2,-24.3
2020-12-14 03:00:00,4325.87,223.52,91.85,7.42,240.33,364.19,429.62,31.16,-3.8,-24.6
2020-12-14 04:00:00,787.74,29.5,47.98,37.19,95.37,46.26,60.34,8.87,-2.9,-24.7
2020-12-14 05:00:00,527.38,16.76,36.33,47.92,65.8,23.66,33.58,6.33,-2.1,-24.8
2020-12-14 06:00:00,480.65,14.31,35.99,48.64,60.08,20.48,29.89,5.83,-1.8,-25.2
2020-12-14 07:00:00,1148.22,51.41,65.8,21.28,99.18,73.62,92.96,9.63,-2.2,-25.5
2020-12-14 08:00:00,2536.77,148.42,95.96,3.84,175.48,188.28,228.61,16.97,-3.4,-25.6
2020-12-14 09:00:00,4112.24,275.37,120.64,0.18,270.84,304.3,370.03,24.32,-6.0,-25.9
2020-12-14 10:00:00,5714.42,400.54,141.2,0.0,362.4,416.26,507.88,31.16,-5.9,-25.8
2020-12-14 11:00:00,7156.37,472.07,150.8,0.0,415.8,538.86,655.55,38.0,-6.3,-25.6
2020-12-14 12:00:00,8010.86,479.22,146.69,0.0,415.8,635.19,775.18,43.57,-7.3,-25.5
2020-12-14 13:00:00,8331.3,443.46,139.83,0.0,381.47,687.09,838.37,47.62,-6.7,-25.2
2020-12-14 14:00:00,8438.11,411.27,141.2,0.0,347.14,717.32,868.82,53.7,-6.8,-25.5
2020-12-14 15:00:00,7370.0,357.63,141.2,0.0,270.84,642.21,777.24,61.3,-7.2,-25.9
2020-12-14 16:00:00,5180.36,271.8,131.61,0.0,167.85,443.81,551.16,63.33,-7.6,-26.7
2020-12-14 17:00:00,3417.97,194.91,117.9,0.0,113.49,286.38,370.73,62.82,-8.2,-26.7
2020-12-14 18:00:00,2349.85,134.11,105.56,0.0,87.74,190.95,255.44,62.32,-8.5,-26.1
2020-12-14 19:00:00,1695.63,89.41,94.59,0.0,73.43,132.62,181.01,61.81,-8.7,-25.6
2020-12-14 20:00:00,1428.6,64.37,87.74,0.0,69.62,108.22,147.75,59.78,-8.8,-25.5
2020-12-14 21:00:00,1361.85,56.77,82.94,0.0,72.48,102.43,136.92,57.76,-9.0,-25.4
2020-12-14 22:00:00,1441.96,59.01,79.51,0.0,78.2,108.07,140.32,57.25,-9.2,-25.2
2020-12-14 23:00:00,2136.23,95.67,80.2,0.0,108.72,167.42,207.29,60.29,-9.5,-25.1
2020-12-15 00:00:00,3070.83,169.87,86.37,0.01,144.96,242.98,295.23,65.86,-10.6,-24.0
2020-12-15 01:00:00,3738.4,228.88,91.85,0.86,173.57,293.41,352.52,67.89,-8.5,-24.1
2020-12-15 02:00:00,4058.84,250.34,93.22,3.44,196.46,315.71,376.64,66.88,-6.2,-24.0
2020-12-15 03:00:00,3952.03,250.34,93.22,6.17,219.35,308.12,366.75,63.84,-4.6,-24.1
2020-12-15 04:00:00,2109.53,135.9,78.14,11.27,251.77,159.37,194.78,32.93,-3.3,-24.1
2020-12-15 05:00:00,2296.45,155.57,91.85,10.82,312.81,181.7,221.95,28.12,-2.5,-24.2
2020-12-15 06:00:00,2616.88,182.39,106.93,8.4,362.4,213.39,261.82,26.6,-2.0,-24.4
2020-12-15 07:00:00,2777.1,194.91,115.16,5.28,370.03,224.33,280.94,25.08,-1.8,-24.5
2020-12-15 08:00:00,3070.83,216.37,117.9,1.86,385.28,230.99,298.42,24.83,-2.7,-24.7
2020-12-15 09:00:00,3631.59,253.92,127.49,0.13,446.32,240.59,318.12,25.59,-4.9,-24.7
2020-12-15 10:00:00,5073.55,357.63,145.32,0.0,495.91,324.82,416.99,30.91,-5.3,-24.7
2020-12-15 11:00:00,6942.75,472.07,160.4,0.0,503.54,482.7,602.67,39.52,-5.6,-24.6
2020-12-15 12:00:00,8331.3,522.14,164.51,0.0,476.84,639.62,792.14,47.12,-5.5,-24.1
2020-12-15 13:00:00,9185.79,529.29,168.62,0.0,450.13,753.27,928.15,54.72,-6.2,-24.3
2020-12-15 14:00:00,9399.41,514.98,175.48,0.0,419.62,795.04,975.48,65.86,-7.1,-24.8
2020-12-15 15:00:00,7370.0,400.54,169.99,0.0,308.99,635.77,786.27,71.94,-7.4,-24.7
2020-12-15 16:00:00,4005.43,202.06,142.57,0.0,160.22,328.57,418.41,57.76,-7.2,-24.5
2020-12-15 17:00:00,1789.09,74.21,102.82,0.0,81.06,135.6,177.91,35.47,-6.9,-23.7
2020-12-15 18:00:00,867.84,22.8,69.92,0.45,52.45,60.82,81.4,22.04,-6.9,-22.8
2020-12-15 19:00:00,534.06,2.21,50.72,11.44,43.87,31.23,44.01,14.69,-6.9,-22.3
2020-12-15 20:00:00,500.68,0.6,42.84,21.82,43.87,27.55,38.79,13.17,-7.1,-22.1
2020-12-15 21:00:00,514.03,0.6,42.84,22.89,45.3,28.08,39.26,13.55,-7.4,-22.1
2020-12-15 22:00:00,560.76,1.22,46.61,17.7,48.64,32.12,44.11,14.69,-7.6,-22.0
2020-12-15 23:00:00,854.49,11.96,57.58,3.13,62.94,55.83,72.6,17.48,-7.7,-22.0
2020-12-16 00:00:00,1201.63,45.15,60.32,0.05,79.16,82.29,105.73,20.77,-7.4,-21.1
2020-12-16 01:00:00,1455.31,71.53,64.43,2.39,93.46,99.29,128.31,23.31,-5.7,-21.2
2020-12-16 02:00:00,1482.01,76.0,65.8,9.12,105.86,100.77,134.18,23.81,-3.7,-21.3
2020-12-16 03:00:00,1295.09,67.06,64.43,17.35,114.44,87.5,120.34,21.79,-2.3,-21.4
2020-12-16 04:00:00,1121.52,54.09,66.49,25.75,125.89,74.52,100.15,16.21,-1.4,-21.6
2020-12-16 05:00:00,1522.06,81.36,82.94,20.92,175.48,109.46,138.66,15.96,-0.7,-21.7
2020-12-16 06:00:00,1976.01,116.23,101.45,14.66,226.97,150.92,188.39,16.97,-0.3,-21.9
2020-12-16 07:00:00,2082.82,125.17,108.3,9.66,234.6,159.61,205.39,15.96,0.1,-21.9
2020-12-16 08:00:00,2109.53,130.53,111.04,3.53,251.77,156.34,212.53,15.33,-1.2,-21.5
2020-12-16 09:00:00,2403.26,150.2,122.01,0.23,308.99,170.69,235.77,17.23,-3.9,-21.3
2020-12-16 10:00:00,2750.4,169.87,131.61,0.0,328.06,197.81,264.05,20.77,-4.6,-21.3
2020-12-16 11:00:00,3257.75,191.33,132.98,0.0,316.62,246.04,316.9,24.57,-4.9,-21.2
2020-12-16 12:00:00,3685.0,191.33,130.24,0.0,297.55,290.25,369.44,27.61,-4.8,-19.1
2020-12-16 13:00:00,4379.27,207.42,127.49,0.0,293.73,365.94,458.04,31.92,-4.6,-18.4
2020-12-16 14:00:00,5500.79,243.19,127.49,0.0,305.18,473.09,583.73,37.49,-4.7,-18.0
2020-12-16 15:00:00,6141.66,268.22,127.49,0.0,297.55,534.58,659.13,40.53,-4.9,-17.7
2020-12-16 16:00:00,5767.82,268.22,123.38,0.0,282.29,504.47,632.72,40.03,-5.2,-17.5
2020-12-16 17:00:00,5287.17,257.49,120.64,0.0,286.1,461.95,590.11,41.04,-5.4,-17.3
2020-12-16 18:00:00,5020.14,246.76,120.64,0.0,293.73,437.16,563.35,45.6,-6.0,-17.3
2020-12-16 19:00:00,4699.71,228.88,119.27,0.0,293.73,407.27,525.84,51.17,-6.7,-17.1
2020-12-16 20:00:00,4272.46,209.21,117.9,0.0,289.92,368.97,476.19,55.73,-6.9,-16.8
2020-12-16 21:00:00,3952.03,193.12,116.53,0.0,282.29,337.76,432.77,57.25,-6.5,-16.9
2020-12-16 22:00:00,3578.19,180.6,115.16,0.0,230.79,307.0,388.94,56.74,-6.5,-17.1
2020-12-16 23:00:00,3578.19,184.18,117.9,0.0,202.18,304.77,375.57,56.74,-5.7,-17.6
2020-12-17 00:00:00,3578.19,202.06,124.75,0.01,188.83,297.16,359.73,53.7,-7.6,-18.9
2020-12-17 01:00:00,3044.13,180.6,123.38,1.26,160.22,240.24,294.23,44.58,-5.1,-18.9
2020-12-17 02:00:00,2643.59,157.36,111.04,5.41,144.96,204.42,256.29,37.49,-2.0,-19.3
2020-12-17 03:00:00,2162.93,126.96,97.33,10.28,133.51,162.35,210.26,30.15,0.6,-19.7
2020-12-17 04:00:00,1188.28,62.59,85.68,19.67,131.61,79.83,109.14,17.23,1.5,-19.7
2020-12-17 05:00:00,1041.41,50.52,85.68,21.46,135.42,67.19,91.38,13.05,2.6,-19.7
2020-12-17 06:00:00,934.6,43.36,87.74,18.77,137.33,58.27,79.95,10.77,3.7,-19.8
2020-12-17 07:00:00,1361.85,76.0,97.33,9.92,164.03,92.16,120.1,11.53,3.6,-19.7
2020-12-17 08:00:00,2403.26,157.36,113.79,2.59,219.35,181.28,228.87,14.31,0.8,-19.4
2020-12-17 09:00:00,3791.81,261.07,130.24,0.16,263.21,277.72,356.6,19.51,-2.5,-18.8
2020-12-17 10:00:00,5393.98,375.51,149.43,0.0,324.25,380.07,490.42,26.6,-2.9,-18.5
